tid,mono_casting,bdry_cleaning,leveling,num_levels,num_boundaries,t_reduced_p,t_reduced_r,t_reduced_f,t_full_p,t_full_r,t_full_f
168,prob,none,unique,12,20,0.21249107623661626,0.5607499881994494,0.3081946212442083,0.5565536180334295,0.5925923022912337,0.5740078505709114
168,prob,none,mean_shift,3,20,0.4915427598672279,0.5092218309946176,0.500226140047938,0.5856598395604515,0.5445445001059983,0.5643543089911077
170,depth,absorb,unique,10,36,0.38102058131381433,0.4455260128287536,0.4107562274200292,0.5290730435329067,0.6002100770041802,0.5624009894855999
170,depth,absorb,mean_shift,4,36,0.36755489326132257,0.3785888772970259,0.37299029992759447,0.5450476539262009,0.5541758059894689,0.5495738290381726
170,depth,kde,unique,27,27,0.15309453736136022,0.45220162311839807,0.2287461999775313,0.5476522154414146,0.5926259706190888,0.5692521872385303
170,depth,kde,mean_shift,4,27,0.4102492446009325,0.415487895667653,0.4128519525791045,0.5597192972722148,0.5707379326321321,0.5651749152977402
170,depth,none,unique,11,58,0.3322370705146219,0.45157094529770897,0.38281978486719415,0.5273227700659469,0.610925424905412,0.5660538515028238
170,depth,none,mean_shift,3,58,0.3877600694059249,0.36283225008304293,0.37488222253778736,0.578051524802467,0.5431169868492998,0.5600399924393729
170,prob,absorb,unique,22,35,0.5562357756437187,0.474973933443076,0.5124030387829106,0.5939929752560265,0.6588844741591382,0.6247582304853189
170,prob,absorb,mean_shift,2,35,0.5604701796896011,0.3199355425923003,0.407344765049996,0.590733380683135,0.4914584299084525,0.5365424075910161
170,prob,kde,unique,26,26,0.5167923555554013,0.4568576387731407,0.4849803043605458,0.5937294932119429,0.628191229673856,0.6104744005872862
170,prob,kde,mean_shift,2,26,0.4696853150775141,0.4257728538050483,0.4466523706862366,0.5958969897983329,0.599795022213389,0.5978396520883988
170,prob,none,unique,30,58,0.4995912374542394,0.48264461499208844,0.4909717352588658,0.5798903666350604,0.6633377529160098,0.6188135012265392
170,prob,none,mean_shift,2,58,0.5383822722107996,0.3086889805989717,0.39239361324101524,0.5819539502323408,0.46493381542434137,0.5169036822453814
171,depth,absorb,unique,9,15,0.3627281946630904,0.5265821338139817,0.4295602572552556,0.5667072829400561,0.5425563092311879,0.5543688876411356
171,depth,absorb,mean_shift,4,15,0.4472072651620343,0.39108928676870036,0.41726992665586493,0.6301456082298026,0.42125707617872665,0.5049507680096589
171,depth,kde,unique,10,10,0.40513119034690354,0.5899332670645068,0.48037162805075745,0.6203215843895047,0.5946330972234273,0.6072057675606205
171,depth,kde,mean_shift,4,10,0.5437340708885426,0.5075600530610316,0.5250247054258563,0.6174080748145229,0.5295086977422271,0.5700900945790244
171,depth,none,unique,10,23,0.30901134634122235,0.5472963540161966,0.3950000289185696,0.557350839116643,0.5608197805631157,0.5590799289281707
171,depth,none,mean_shift,4,23,0.6263872174966711,0.5118450760926843,0.5633528670883718,0.6540225567595401,0.527766936647354,0.5841505330770596
171,prob,absorb,unique,11,15,0.4502534776911352,0.5031529390197396,0.4752356531975277,0.5378838584983195,0.5175068743085254,0.5274986518257007
171,prob,absorb,mean_shift,3,15,0.5689157417718668,0.37247624392892215,0.450200557952432,0.5975328581587531,0.3970576897604557,0.4770908324291635
171,prob,kde,unique,12,12,0.3158599080831991,0.4960164686752999,0.3859496856628872,0.5434918984382612,0.5214096584992695,0.5322218252300615
171,prob,kde,mean_shift,2,12,0.5999357511285787,0.42466871565216013,0.497311798192869,0.635735910433543,0.4498882637921448,0.5269044882484484
171,prob,none,unique,12,23,0.4998622549783053,0.51752155146181,0.5085386421054624,0.5267888656573947,0.5304628564330345,0.5286194774149318
171,prob,none,mean_shift,3,23,0.5815976411233127,0.359824843072834,0.44458950888010457,0.5957354126446317,0.38274765593266774,0.4660608651662126
173,depth,absorb,unique,10,31,0.588317805667787,0.5781942707944224,0.5832121098567654,0.5620670145560286,0.5958896086596579,0.5784843518821663
173,depth,absorb,mean_shift,3,31,0.4544650454946426,0.4824390308407717,0.46803441598209006,0.559253768143491,0.5250677714336777,0.5416218695046799
173,depth,kde,unique,26,26,0.5434446190656664,0.5292179729881535,0.5362369525399113,0.5395917232125457,0.5454170050634622,0.5424887265178825
173,depth,kde,mean_shift,4,26,0.4281553864709128,0.449812702274057,0.4387169279853349,0.5375055150885232,0.48433123807446044,0.5095348367316989
173,depth,none,unique,11,56,0.5161292613830333,0.5898812346815487,0.5505462507692545,0.5457878190332619,0.6074602138680595,0.574974985116486
173,depth,none,mean_shift,4,56,0.4952680806349875,0.4706253011062697,0.48263233599752337,0.5536479676612128,0.5125336038724652,0.5322980545121982
173,prob,absorb,unique,20,30,0.49492349883680226,0.5591585566923051,0.5250838069599415,0.55169755507162,0.5863414648174907,0.5684921991663199
173,prob,absorb,mean_shift,2,30,0.6145394406255804,0.3498846492646546,0.44589909956946494,0.6177598949948987,0.4037460651537017,0.4883341586723017
173,prob,kde,unique,25,25,0.32712859986288867,0.5380335566134937,0.4068743939773264,0.5444226460322169,0.5677678957618386,0.5558502586152028
173,prob,kde,mean_shift,2,25,0.578193147442971,0.34793765760262335,0.4344422370299874,0.5874094314029141,0.4035958861820507,0.47845561635632233
173,prob,none,unique,27,56,0.5762107941808078,0.5713662987417109,0.573778320945168,0.5349630122347445,0.5975886796690358,0.5645443690358133
173,prob,none,mean_shift,2,56,0.5898246872972036,0.3099022138641239,0.4063187977355871,0.602767415164103,0.36411905892418056,0.45399146609568564
176,depth,absorb,unique,4,5,0.3705621868661303,0.3888492436880063,0.37948553394073886,0.527569491970348,0.4326839398938521,0.4754387514353824
176,depth,absorb,mean_shift,4,5,0.3705621868661303,0.3888492436880063,0.37948553394073886,0.527569491970348,0.4326839398938521,0.4754387514353824
176,depth,kde,unique,4,4,0.39039874736893293,0.45074746114750097,0.4184082206637519,0.5575610748313369,0.4776868702608147,0.514542638945744
176,depth,kde,mean_shift,3,4,0.41092398282259546,0.412783268596607,0.41185152730414015,0.5523079742106489,0.4465291973314565,0.4938174978475912
176,depth,none,unique,9,11,0.3701931390619171,0.39647233934469106,0.3828823495699157,0.5276720980406445,0.43826493022470453,0.4788307487178717
176,depth,none,mean_shift,3,11,0.41566006402451744,0.3905277457951298,0.4027021640450464,0.5720293860123873,0.43150650434808724,0.4919293930861284
176,prob,absorb,unique,4,5,0.3988604970305888,0.44415070944709434,0.42028901007556524,0.5510890484399371,0.4728222746109964,0.5089643439437166
176,prob,absorb,mean_shift,4,5,0.3988604970305888,0.44415070944709434,0.42028901007556524,0.5510890484399371,0.4728222746109964,0.5089643439437166
176,prob,kde,unique,4,4,0.390082242259871,0.4449917309533216,0.41573172620734394,0.5530263639215842,0.47298384668217425,0.5098829119261178
176,prob,kde,mean_shift,3,4,0.41060448360178065,0.40829500839367844,0.40944648938578326,0.5481097834572383,0.44309501926396205,0.490039423523783
176,prob,none,unique,4,11,0.43083834339030846,0.447614121555816,0.4390660492279303,0.556264470218894,0.47776977410815363,0.5140378120723347
176,prob,none,mean_shift,4,11,0.43083834339030846,0.447614121555816,0.4390660492279303,0.556264470218894,0.47776977410815363,0.5140378120723347
179,depth,absorb,unique,9,22,0.5390530985707089,0.5039047531633101,0.5208866650278855,0.548263917520118,0.5232352045857821,0.535457243281416
179,depth,absorb,mean_shift,4,22,0.2595107868429399,0.450987087753145,0.3294478933251113,0.540145268183858,0.4702934593951486,0.5028049298125193
179,depth,kde,unique,21,21,0.08661040870050021,0.46726930326648236,0.14613420370782781,0.4959345983366483,0.48019691805873743,0.48793889282331976
179,depth,kde,mean_shift,4,21,0.45178195316405156,0.4435371370115844,0.4476215826484296,0.5153208841914059,0.4589149927737719,0.4854850564147837
179,depth,none,unique,11,45,0.3965150273471903,0.5164962553720103,0.4486221160676291,0.5371540772768143,0.5373605605250804,0.537257299061603
179,depth,none,mean_shift,3,45,0.401714527563721,0.45344210819134767,0.4260138427359569,0.5405431520145365,0.4754507703301303,0.5059118019700173
179,prob,absorb,unique,20,22,0.3800701275329779,0.48675250725534175,0.42684646220552835,0.5254203242172328,0.5107484555189463,0.5179805150287249
179,prob,absorb,mean_shift,3,22,0.44720342847651195,0.4471181977136844,0.4471608090337612,0.5380794352391195,0.46706570424287036,0.5000640016785723
179,prob,kde,unique,20,20,0.2946169086087099,0.4887418814136671,0.36762623728415966,0.5158289122918422,0.502545573278581,0.5091006110510896
179,prob,kde,mean_shift,4,20,0.5046003546181249,0.4657198557582016,0.48438113904099306,0.5430826269398993,0.4827893752037595,0.5111642029345758
179,prob,none,unique,27,45,0.45217904225104644,0.5030756740955887,0.4762714543034963,0.5185576160867095,0.5289292151480419,0.5236920688777884
179,prob,none,mean_shift,4,45,0.3821071892998634,0.46142778297642034,0.4180380873651289,0.5274068115064644,0.4859517041276023,0.5058313220167812
180,depth,absorb,unique,11,33,0.21399452148983827,0.5141984617347153,0.302215638723889,0.5389861366939241,0.5667790098010264,0.5525332930237334
180,depth,absorb,mean_shift,3,33,0.5473359744765045,0.490643773347858,0.5174416714180827,0.5695031953561289,0.5467616412153757,0.5579007625586377
180,depth,kde,unique,30,30,0.24241817361725973,0.5132555822800765,0.32930210923482967,0.5305643431917869,0.572161648540446,0.5505784238939118
180,depth,kde,mean_shift,3,30,0.4839020514106674,0.47956828778104144,0.48172542279492375,0.5517990763430826,0.5405053828960824,0.5460938450224145
180,depth,none,unique,11,54,0.22179550000291495,0.523911581983241,0.3116538225003699,0.5374603940777986,0.5755382331627514,0.5558479553014537
180,depth,none,mean_shift,4,54,0.45971991310901594,0.499409830210222,0.4787436639291356,0.5641152289846398,0.5545724502038175,0.5593031380523444
180,prob,absorb,unique,22,33,0.19387992420766828,0.549423699872775,0.28661833963479244,0.5760001583101764,0.6101243714662435,0.5925713965627145
180,prob,absorb,mean_shift,4,33,0.5659001631153658,0.4943323985953122,0.5277007990528684,0.6085154159274722,0.5586047249531946,0.582492880788525
180,prob,kde,unique,28,28,0.47878749958113775,0.555797512321488,0.51442636059156,0.5773789632536549,0.6136871973547601,0.5949796736559709
180,prob,kde,mean_shift,4,28,0.5427682816423808,0.5259722160096557,0.5342382673855477,0.5937783945637846,0.5896184716556618,0.5916911215479405
180,prob,none,unique,27,54,0.4033231649291206,0.5561349793322009,0.4675599896329873,0.5729007475886081,0.6159724921847795,0.5936563957549305
180,prob,none,mean_shift,4,54,0.5431862647530403,0.491973189095834,0.5163128790448575,0.5956639401592991,0.5550273081704514,0.574628083355473
183,depth,absorb,unique,8,23,0.39596976916608406,0.5082208002779397,0.44512756441421075,0.49908589285387445,0.5304972571165595,0.5143124131978123
183,depth,absorb,mean_shift,3,23,0.30647345086428107,0.4154275307976819,0.35272845495924426,0.5113766395671451,0.4544922502201449,0.48125935535219916
183,depth,kde,unique,21,21,0.4644191143308282,0.5186268483836515,0.4900284030045514,0.49391470918493674,0.5370034869352166,0.5145586178983139
183,depth,kde,mean_shift,4,21,0.367035837589172,0.43558196201953187,0.39838187078959986,0.5200064515441604,0.4678779650113623,0.4925668555225904
183,depth,none,unique,11,39,0.3651149092774559,0.5130170402651006,0.42661053435478863,0.49112705806945844,0.5377775259233633,0.5133947273860254
183,depth,none,mean_shift,4,39,0.28433968078445676,0.41360300502592184,0.3370011572913424,0.5114013152802331,0.4544823056426778,0.48126470693265533
183,prob,absorb,unique,16,23,0.2319137328754231,0.5091421706072067,0.3186724801594689,0.48853835889318725,0.5299071975635173,0.5083825856416784
183,prob,absorb,mean_shift,3,23,0.4987662829438963,0.4383795515096041,0.46662735165986924,0.548331340439839,0.46752007660672645,0.5047114292238104
183,prob,kde,unique,17,17,0.20252942554141717,0.5144346566530287,0.2906370293240924,0.4930185870671192,0.5271065131333572,0.5094930186264665
183,prob,kde,mean_shift,2,17,0.6064618692337047,0.36039851551022406,0.45211896326328466,0.6080559027096443,0.39624719261625163,0.47981619398325587
183,prob,none,unique,19,39,0.2533894960254893,0.5108562562669708,0.3387538862431778,0.48338511158387587,0.5348666070648395,0.507824440270298
183,prob,none,mean_shift,2,39,0.6038627911037754,0.29232149181394185,0.39394145894119337,0.6223700621603626,0.3387184605153101,0.4386863943372985
184,depth,absorb,unique,11,31,0.15966107543648086,0.433891500184627,0.23342694948205364,0.48532955311528975,0.44167878984365483,0.4624764627491956
184,depth,absorb,mean_shift,4,31,0.12070794033278931,0.4332186002860485,0.18880815819354685,0.4902588038455297,0.44106156950820447,0.46436075850172376
184,depth,kde,unique,31,31,0.29355971083657223,0.44114582129883784,0.35252937149078384,0.48259569416756726,0.4481350873837807,0.4647274332462543
184,depth,kde,mean_shift,3,31,0.19972484344530325,0.433717183843012,0.2735028397576022,0.48503985939566674,0.4412944284784793,0.46213422161562784
184,depth,none,unique,11,54,0.2787399726772114,0.45341390139473736,0.34524048280544123,0.4749892284449433,0.46155521977864566,0.4681758738589109
184,depth,none,mean_shift,4,54,0.14629363638602857,0.4442344564499302,0.2201035812874839,0.4913909934310001,0.45225572756234306,0.47101184438553717
184,prob,absorb,unique,17,31,0.12753142402548717,0.43502413132832124,0.1972400642950144,0.47925344078445375,0.4424001530690947,0.46008998820357905
184,prob,absorb,mean_shift,3,31,0.26207139112801564,0.426836270411436,0.3247505621309248,0.4954918364026589,0.434344092932965,0.4629073698878774
184,prob,kde,unique,31,31,0.11664024044627312,0.43301173847224317,0.18377662676967668,0.4735058039130037,0.44029509054942617,0.45629695062227005
184,prob,kde,mean_shift,4,31,0.1993266107840181,0.4288598725114896,0.2721586253831215,0.4839978377011274,0.43617177155948245,0.45884191822134013
184,prob,none,unique,24,54,0.17891495393408563,0.45338304522315176,0.25657840688635103,0.47285765568568733,0.46105852359487437,0.4668835543012509
184,prob,none,mean_shift,3,54,0.35201071652095584,0.4364673806543528,0.3897158233122187,0.506566773397429,0.4443192503215239,0.47340556781653476
186,depth,absorb,unique,10,75,0.3527105343632498,0.5644645496214085,0.4341430472819264,0.4147729876209883,0.5795226241359122,0.48349872485523254
186,depth,absorb,mean_shift,4,75,0.32394143662347114,0.538476956282707,0.40452522868637564,0.4300669677283999,0.5557530517738539,0.48489790236328095
186,depth,kde,unique,62,62,0.25295188271523183,0.579441987781492,0.3521672778443691,0.41357828717998024,0.5920508421190888,0.48697748717312195
186,depth,kde,mean_shift,3,62,0.32971570017454227,0.549754640622434,0.4122088667430657,0.4399598767123707,0.5642216220441225,0.49440240749382924
186,depth,none,unique,11,192,0.23011504892411525,0.5888804772431365,0.33091819308323633,0.4127843584071783,0.6047976710342912,0.4906749753453764
186,depth,none,mean_shift,5,192,0.3352519632930068,0.5362597582657451,0.41257537298998787,0.4698700541884504,0.5551797757583269,0.5089749662871342
186,prob,absorb,unique,39,72,0.24298548679877846,0.6020258182949503,0.3462285904153807,0.4338179565173412,0.6142205645282772,0.5084925883997857
186,prob,absorb,mean_shift,3,72,0.443898575814211,0.5141848311854583,0.47646355755866715,0.47915368019554394,0.5329443048584165,0.5046195700084344
186,prob,kde,unique,61,61,0.5296642506109316,0.6000715398135521,0.5626739369368299,0.43860557704238157,0.6113925417684803,0.5107822076585584
186,prob,kde,mean_shift,3,61,0.3691536105702412,0.5499775612110305,0.4417785158133718,0.4513195703966462,0.5651873825374052,0.5018758129378691
186,prob,none,unique,51,192,0.30760315248585046,0.6236050875941377,0.4119870993274171,0.42619548632422294,0.6362787118890775,0.5104672010056175
186,prob,none,mean_shift,3,192,0.46349449170834206,0.49964349130569197,0.48089060990701,0.5069766164898554,0.5183212408134819,0.5125861661577613
188,depth,absorb,unique,9,31,0.31724337126313906,0.6834897707304777,0.4333474929359136,0.5768609615276401,0.6917365177427316,0.629097565255068
188,depth,absorb,mean_shift,3,31,0.57109794057622,0.6592063115513574,0.6119971808449668,0.6163027717542079,0.6673042284453393,0.6407902816519883
188,depth,kde,unique,27,27,0.40599279931853566,0.7301413834498569,0.5218259403881437,0.5454499255543542,0.7198625998120154,0.6206356036239136
188,depth,kde,mean_shift,3,27,0.4925157604944004,0.676453966517418,0.5700134606743522,0.5788013475575253,0.6714095358531532,0.6216755097421806
188,depth,none,unique,11,66,0.3403834481292697,0.689784821886782,0.45583103843297085,0.5671718106913184,0.7012940535142443,0.6271421713154904
188,depth,none,mean_shift,3,66,0.5303396472856124,0.6487850738520927,0.5836133210724289,0.6090875601879265,0.656796952767844,0.6320432067948183
188,prob,absorb,unique,27,32,0.5130640424537913,0.7515371298750919,0.6098154680621403,0.5425965223849732,0.7328855648250315,0.6235464421927787
188,prob,absorb,mean_shift,3,32,0.5786641159576168,0.5759895061941405,0.577323713377465,0.588581819104261,0.5746294980910065,0.5815219819437106
188,prob,kde,unique,28,28,0.6829546248174662,0.7594570501614951,0.719177075110112,0.5563031350068536,0.7433962974198203,0.6363835829873151
188,prob,kde,mean_shift,3,28,0.5170390123591989,0.6585859212460693,0.5792912425402389,0.5628304590356978,0.6388216139309355,0.5984232379727397
188,prob,none,unique,34,66,0.5189311470192103,0.7557035516803803,0.6153262754890932,0.5378066234236645,0.7390636542902834,0.6225743293525955
188,prob,none,mean_shift,3,66,0.5764638836388771,0.528587150035426,0.5514883784830457,0.5856862063027278,0.5310058992842022,0.5570073059890948
189,depth,absorb,unique,11,51,0.22395507574740978,0.4346241355780156,0.29559475771830873,0.41138246419616886,0.4646600702946543,0.43640119561656354
189,depth,absorb,mean_shift,3,51,0.3716657155508277,0.4233650338786094,0.39583442116828316,0.42075436155924495,0.4564736086396176,0.4378867712762677
189,depth,kde,unique,47,47,0.12982750444734265,0.4245592437558457,0.19884842949626438,0.39850844237413574,0.45843170219605595,0.4263749451689037
189,depth,kde,mean_shift,4,47,0.34932444152641434,0.41740345888048136,0.3803415268630192,0.4122287392863109,0.4519048853670305,0.43115595981329347
189,depth,none,unique,11,92,0.23809417187377618,0.44439117695803376,0.3100636502950354,0.4046005706604426,0.4735260860670711,0.43635829336813686
189,depth,none,mean_shift,3,92,0.3698333642169165,0.4209097948505659,0.3937219909559845,0.4251227149257936,0.4539606185538495,0.43906865999860106
189,prob,absorb,unique,33,52,0.22787855024455916,0.44207910197061967,0.3007364555577175,0.4042782562095149,0.4709427533431626,0.4350716288069687
189,prob,absorb,mean_shift,3,52,0.4210218274415922,0.4167857537720374,0.4188930815129034,0.4383318573838628,0.4491642424877653,0.443681942283591
189,prob,kde,unique,47,47,0.27696484823505535,0.43315061239808694,0.33788165524179364,0.4113870111007804,0.4634990782187276,0.43589103259072126
189,prob,kde,mean_shift,3,47,0.44312673682096054,0.41061135336861226,0.426249856274935,0.44143771052437036,0.44433998236440286,0.44288409176276555
189,prob,none,unique,43,92,0.31781134450399046,0.45272473485525444,0.3734570269420953,0.4002802422870301,0.48066590592520964,0.4368055088799911
189,prob,none,mean_shift,3,92,0.39695362549512736,0.41195809979019055,0.4043167039175262,0.4299637757189928,0.4439349066119015,0.4368376620301118
190,depth,absorb,unique,7,15,0.32507195104080494,0.5657241666387028,0.4128914685421672,0.5563525184716535,0.5971857557077402,0.5760464245016101
190,depth,absorb,mean_shift,4,15,0.45685317094499694,0.5342022096081552,0.49250925462731127,0.6203549906462823,0.5704278952649755,0.5943447723649165
190,depth,kde,unique,13,13,0.39623335477064486,0.5966063261021276,0.4762003989627572,0.5545404396737786,0.6205285006243141,0.5856816323968601
190,depth,kde,mean_shift,4,13,0.7311057170974169,0.577659608085222,0.6453872728457605,0.6489720156850733,0.6049873368296267,0.6262082589182884
190,depth,none,unique,11,29,0.23856920249007008,0.5774603561328757,0.3376452609504242,0.5531442620292767,0.6079654572214738,0.5792606824289943
190,depth,none,mean_shift,5,29,0.310809176157642,0.5337314280918409,0.3928493778036567,0.5956650040614778,0.5726163538208676,0.5839133192070087
190,prob,absorb,unique,11,14,0.2625924242406015,0.6005043970665687,0.365400269123992,0.5495838720412057,0.6281061986315601,0.5862273025700533
190,prob,absorb,mean_shift,4,14,0.5538004172186473,0.6005043970665687,0.5762075693031392,0.5495838720412057,0.6281061986315601,0.5862273025700533
190,prob,kde,unique,13,13,0.27162125140194693,0.5975182003800736,0.3734697371978904,0.5546273471659812,0.6229787120762537,0.5868193827774082
190,prob,kde,mean_shift,5,13,0.5403266375247475,0.5938915612331686,0.5658442629237543,0.5649103398012587,0.6199360016392804,0.5911454423960081
190,prob,none,unique,15,29,0.5476836192929175,0.6108266611747565,0.5775343770238281,0.5412895425019824,0.635998846935053,0.584834655600203
190,prob,none,mean_shift,4,29,0.5848494822075427,0.5985378366961621,0.5916144921979817,0.5424959172852325,0.6275500292728929,0.5819315553790692
192,depth,absorb,unique,11,29,0.45124575055387883,0.5527926431063577,0.4968840488854899,0.4877424968823518,0.5787917823713846,0.5293807327155666
192,depth,absorb,mean_shift,4,29,0.3839268616731841,0.5044097752582177,0.43599791781889097,0.5002749786095252,0.5370537159107092,0.5180123477904144
192,depth,kde,unique,22,22,0.5492514026777794,0.581455098704896,0.5648946533291846,0.48748197656357883,0.5893561898305802,0.5336001811314502
192,depth,kde,mean_shift,5,22,0.4041174348055858,0.5592642236768761,0.46919810328722583,0.49706111434079775,0.571141954136075,0.531532747934256
192,depth,none,unique,11,53,0.33936075095721235,0.558590766274531,0.42221384625550307,0.4830478301978791,0.5859206251744503,0.5295342163490174
192,depth,none,mean_shift,4,53,0.3917168531173412,0.492628167085082,0.4364150890415187,0.5076180216147285,0.5270571190476466,0.5171549630111911
192,prob,absorb,unique,21,29,0.3973254699902584,0.5888742930228144,0.47449769106742196,0.4893466204323577,0.6058249890596963,0.5413917022690742
192,prob,absorb,mean_shift,3,29,0.5002771090763816,0.45759682457203166,0.4779861075193532,0.5490553647698049,0.5004760759876432,0.5236414342416278
192,prob,kde,unique,23,23,0.424672039730291,0.597279600540004,0.496399117640302,0.49236445416354824,0.6016587661227123,0.5415522897168684
192,prob,kde,mean_shift,3,23,0.5273634839054564,0.4801451559014997,0.5026478427918195,0.5557846850320777,0.5090131180601628,0.5313716739022166
192,prob,none,unique,26,53,0.3925515689134693,0.6044614653670436,0.4759863480597336,0.4864881872631985,0.6200727046467198,0.5452172551197091
192,prob,none,mean_shift,3,53,0.5166617020080909,0.44019662236512436,0.47537389880232594,0.5721265151746591,0.48360560071442577,0.5241549118218932
197,depth,absorb,unique,10,22,0.4176735550617997,0.5286778026107977,0.46666544198081245,0.47925822338556345,0.542922439915877,0.5091077406020263
197,depth,absorb,mean_shift,4,22,0.5326356194765385,0.49513749082715974,0.5132024987010095,0.48541264357957975,0.5193758119720828,0.5018202279448797
197,depth,kde,unique,21,21,0.6009380704526345,0.5264886427265266,0.5612552290572306,0.46501041146619815,0.5716814378584589,0.5128579352086683
197,depth,kde,mean_shift,3,21,0.5085835610611619,0.47112996805260543,0.48914085547348074,0.5071989817891639,0.5008153971144788,0.5039869763704646
197,depth,none,unique,11,39,0.3040344272975062,0.5205259566390156,0.3838598462969887,0.47243435132608447,0.5390884526159155,0.5035653223564619
197,depth,none,mean_shift,4,39,0.5382158646098567,0.477945928455929,0.5062935506452664,0.4954423676038622,0.5029504577899475,0.4991681816155065
197,prob,absorb,unique,17,23,0.244180954663542,0.5830431359707804,0.34420668151045136,0.4941220676619378,0.5978352462833855,0.5410533621454762
197,prob,absorb,mean_shift,5,23,0.4825002346547332,0.556170057306404,0.5167225542796539,0.5053044996812314,0.5771362475562043,0.538836963711089
197,prob,kde,unique,21,21,0.19617531283553696,0.5631812981367923,0.29098914989003755,0.4818809502851714,0.6013386617257631,0.5350228938666942
197,prob,kde,mean_shift,4,21,0.47582076162179626,0.4989688562482749,0.4871199628169536,0.5000818215208703,0.5243862715125586,0.5119457474991972
197,prob,none,unique,28,39,0.23302770539676357,0.5796505525872567,0.3324184863427968,0.4880139846136752,0.5953461089537058,0.5363631696974167
197,prob,none,mean_shift,4,39,0.45123047444709136,0.561949398389063,0.5005403294097219,0.5131314673639182,0.5791441644343458,0.5441430464253603
198,depth,absorb,unique,9,16,0.8670019094043898,0.6727180149989482,0.7576024629555084,0.6217634453577052,0.6687347645483088,0.644394278185496
198,depth,absorb,mean_shift,3,16,0.627001379221919,0.6165913127185417,0.6217527748374523,0.6251263125936742,0.6252057490814903,0.6251660283141903
198,depth,kde,unique,15,15,0.6079508054355219,0.6514997073817562,0.6289723459761043,0.5840456052402321,0.6494007757994321,0.6149917417983961
198,depth,kde,mean_shift,2,15,0.6626452293582046,0.4926569620314407,0.5651452720046598,0.6494624445587077,0.5281567056057596,0.5825617647010651
198,depth,none,unique,11,31,0.6440760858172434,0.6749969247351275,0.6591740923271913,0.6111557369413474,0.6752336559134912,0.6415987645413951
198,depth,none,mean_shift,3,31,0.5780783875346645,0.6231236300183454,0.5997564073519472,0.6144655171010283,0.6262287665310803,0.6202913770563633
198,prob,absorb,unique,12,16,0.3342211954066474,0.6463814171670414,0.44061553001007775,0.5894278844956939,0.6469093893424386,0.6168323820518209
198,prob,absorb,mean_shift,3,16,0.5834898296562514,0.5621469307801312,0.5726195740397553,0.6111208617812555,0.5817680424870681,0.5960833170789884
198,prob,kde,unique,14,14,0.47351628575214505,0.6598458086697628,0.5513643663013036,0.5863272729294076,0.651522868086157,0.6172081964343361
198,prob,kde,mean_shift,3,14,0.5816313409797769,0.6191247228234343,0.5997926700098564,0.6201836814533236,0.6190746340089355,0.6196286614721098
198,prob,none,unique,16,31,0.4787764263930184,0.6546296593690478,0.5530608188200387,0.5866573645990633,0.6603488136647748,0.6213257022993354
198,prob,none,mean_shift,4,31,0.5173365394956551,0.5733718548254787,0.5439147855907737,0.5886159899615012,0.5963531182080944,0.5924592947117511
200,depth,absorb,unique,8,24,0.5382384306919045,0.5204414185099561,0.5291903356374474,0.4427441954798007,0.5306622249149333,0.4827328337246999
200,depth,absorb,mean_shift,3,24,0.36098132783866055,0.48961622787216824,0.4155721231080924,0.4479317992570342,0.4830595951456777,0.46483298321097266
200,depth,kde,unique,20,20,0.3523064574261605,0.5458105819279611,0.42821276987025614,0.4152025612506825,0.5107939071835179,0.4580642491919185
200,depth,kde,mean_shift,2,20,0.4498776843236465,0.5019647515557917,0.47449605424109736,0.43747087916546,0.4673855418237656,0.4519337193128064
200,depth,none,unique,11,53,0.3418015837064827,0.5248327617737855,0.41398929107965154,0.42765273522555003,0.532072887760376,0.47418224613435933
200,depth,none,mean_shift,5,53,0.3960642569384911,0.5073386107212582,0.44484846587226357,0.4295668272086146,0.5187361572843382,0.46995917736601406
200,prob,absorb,unique,18,25,0.4387263326553671,0.5636663149577522,0.49340995425621903,0.42387646060066825,0.5449667415705512,0.47685440336336476
200,prob,absorb,mean_shift,3,25,0.45283593461387206,0.46916881038526526,0.46085770793444,0.4434877749696603,0.4677099224428484,0.45527690296940776
200,prob,kde,unique,17,17,0.17158186678051637,0.5487853458540537,0.26142670696812076,0.41392829562430006,0.5007991822890663,0.45323871203219557
200,prob,kde,mean_shift,3,17,0.4332485004288135,0.47728189697413087,0.4542004676299739,0.41687063024041027,0.4371321122704296,0.4267610162579372
200,prob,none,unique,24,53,0.2980027165897781,0.5674330461397181,0.39077790984540667,0.41628923965471987,0.5516659301768491,0.47451079920714806
200,prob,none,mean_shift,4,53,0.432278173136042,0.4351215742027628,0.4336952132290166,0.4297544920377236,0.435089439309725,0.43240551087687407
202,depth,absorb,unique,11,42,0.5319750499020953,0.5683129897450843,0.5495439742789449,0.5902777893628666,0.6136474107722294,0.6017357839809856
202,depth,absorb,mean_shift,5,42,0.4963294144933193,0.5176479585481738,0.5067645787976839,0.5954568670513611,0.5720231314640479,0.5835048175140025
202,depth,kde,unique,37,37,0.25671635750601524,0.5894995676705863,0.35767273401804833,0.5576724565773673,0.6235904283341731,0.5887922333110351
202,depth,kde,mean_shift,4,37,0.5668979615915817,0.5416074268290705,0.5539641926138272,0.5878134879089753,0.5862102386059449,0.5870107685571275
202,depth,none,unique,11,83,0.4309775579172142,0.5758682510833059,0.492997617540487,0.5868949867774362,0.6210278158377469,0.6034791477988665
